query	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
ZymoMock_429646	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_430103	Staphylococcus_aureus	99.299	428	3	0	1	428	794	367	0	774
ZymoMock_430166	Bacillus_subtilis	98.605	430	6	0	1	430	794	365	0	761
ZymoMock_430210	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_430315	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_430344	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_430379	Listeria_monocytogenes	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_430593	Enterococcus_faecalis	99.766	428	1	0	1	428	802	375	0	785
ZymoMock_430744	Listeria_monocytogenes	99.301	429	3	0	1	429	794	366	0	776
ZymoMock_430739	Staphylococcus_aureus	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_430854	Bacillus_subtilis	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_430916	Enterococcus_faecalis	99.777	449	1	0	1	449	802	354	0	824
ZymoMock_430995	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_431058	Enterococcus_faecalis	100	429	0	0	1	429	802	374	0	793
ZymoMock_431256	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_431318	Bacillus_subtilis	98.14	430	8	0	1	430	794	365	0	750
ZymoMock_431384	Enterococcus_faecalis	99.534	429	2	0	1	429	802	374	0	782
ZymoMock_431437	Bacillus_subtilis	98.834	429	5	0	1	429	794	366	0	765
ZymoMock_431641	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_431695	Lactobacillus_fermentum	99.068	429	4	0	1	429	812	384	0	771
ZymoMock_431858	Staphylococcus_aureus	100	428	0	0	1	428	794	367	0	791
ZymoMock_431994	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_432219	Staphylococcus_aureus	99.301	429	3	0	1	429	794	366	0	776
ZymoMock_432436	Listeria_monocytogenes	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_432442	Enterococcus_faecalis	99.068	429	4	0	1	429	802	374	0	771
ZymoMock_432804	Listeria_monocytogenes	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_432758	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_432838	Bacillus_subtilis	98.889	450	4	1	1	449	814	365	0	802
ZymoMock_432993	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_433025	Listeria_monocytogenes	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_433234	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_433256	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_433932	Listeria_monocytogenes	99.555	449	2	0	1	449	794	346	0	819
ZymoMock_434029	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_434230	Bacillus_subtilis	99.535	430	2	0	1	430	794	365	0	784
ZymoMock_434374	Bacillus_subtilis	99.535	430	2	0	1	430	794	365	0	784
ZymoMock_434976	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_435348	Listeria_monocytogenes	98.886	449	5	0	1	449	794	346	0	802
ZymoMock_435525	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_435706	Bacillus_subtilis	100	429	0	0	1	429	794	366	0	793
ZymoMock_436327	Staphylococcus_aureus	98.601	429	6	0	1	429	794	366	0	760
ZymoMock_436427	Listeria_monocytogenes	98.441	449	7	0	1	449	794	346	0	791
ZymoMock_436791	Bacillus_subtilis	99.535	430	2	0	1	430	794	365	0	784
ZymoMock_436860	Bacillus_subtilis	98.889	450	5	0	1	450	794	345	0	804
ZymoMock_437246	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_437257	Pseudomonas_aeruginosa	99.068	429	4	0	1	429	771	343	0	771
ZymoMock_437484	Staphylococcus_aureus	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_437622	Listeria_monocytogenes	99.301	429	3	0	1	429	794	366	0	776
ZymoMock_437691	Staphylococcus_aureus	99.301	429	3	0	1	429	794	366	0	776
ZymoMock_438024	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_438093	Listeria_monocytogenes	98.834	429	5	0	1	429	794	366	0	765
ZymoMock_438257	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_438919	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_439021	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_439395	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_439562	Bacillus_subtilis	99.535	430	2	0	1	430	794	365	0	784
ZymoMock_439643	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_439745	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_439774	Staphylococcus_aureus	98.834	429	5	0	1	429	794	366	0	765
ZymoMock_439846	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_439903	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_439917	Listeria_monocytogenes	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_440021	Staphylococcus_aureus	99.301	429	3	0	1	429	794	366	0	776
ZymoMock_440342	Pseudomonas_aeruginosa	99.775	445	1	0	1	445	771	327	0	817
ZymoMock_440359	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_440464	Staphylococcus_aureus	99.301	429	3	0	1	429	794	366	0	776
ZymoMock_440627	Salmonella_enterica	99.767	429	1	0	1	429	781	353	0	787
ZymoMock_440877	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_440884	Enterococcus_faecalis	100	429	0	0	1	429	802	374	0	793
ZymoMock_441056	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_441195	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_441379	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_441457	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_441524	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_441574	Staphylococcus_aureus	98.834	429	5	0	1	429	794	366	0	765
ZymoMock_441585	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_441623	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_441689	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_441701	Enterococcus_faecalis	100	429	0	0	1	429	802	374	0	793
ZymoMock_441773	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_441805	Listeria_monocytogenes	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_441966	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_442062	Listeria_monocytogenes	99.111	450	3	1	1	450	814	366	0	808
ZymoMock_442077	Listeria_monocytogenes	99.068	429	4	0	1	429	794	366	0	771
ZymoMock_442122	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_442130	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_442169	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_442184	Bacillus_subtilis	99.557	451	2	0	1	451	794	344	0	822
ZymoMock_442381	Escherichia_coli	100	429	0	0	1	429	786	358	0	793
ZymoMock_442401	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_442682	Escherichia_coli	99.767	429	1	0	1	429	786	358	0	787
ZymoMock_442830	Staphylococcus_aureus	99.301	429	3	0	1	429	794	366	0	776
ZymoMock_442849	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_442861	Listeria_monocytogenes	99.766	427	1	0	1	427	794	368	0	784
ZymoMock_443335	Enterococcus_faecalis	100	429	0	0	1	429	802	374	0	793
ZymoMock_443451	Staphylococcus_aureus	99.068	429	4	0	1	429	794	366	0	771
ZymoMock_443547	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_443601	Escherichia_coli	100	429	0	0	1	429	786	358	0	793
ZymoMock_443603	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_443623	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_443672	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_443710	Staphylococcus_aureus	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_443913	Staphylococcus_aureus	99.301	429	3	0	1	429	794	366	0	776
ZymoMock_443950	Staphylococcus_aureus	99.555	449	2	0	1	449	794	346	0	819
ZymoMock_444045	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_444108	Staphylococcus_aureus	99.301	429	3	0	1	429	794	366	0	776
ZymoMock_444166	Staphylococcus_aureus	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_444399	Listeria_monocytogenes	99.301	429	3	0	1	429	794	366	0	776
ZymoMock_444475	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_444538	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_444600	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_444645	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_444650	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_444990	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_445096	Listeria_monocytogenes	99.068	429	4	0	1	429	794	366	0	771
ZymoMock_445166	Salmonella_enterica	99.534	429	2	0	1	429	781	353	0	782
ZymoMock_445204	Enterococcus_faecalis	100	429	0	0	1	429	802	374	0	793
ZymoMock_445296	Listeria_monocytogenes	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_445645	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_445654	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_445685	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_445742	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_445918	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_445938	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_445990	Staphylococcus_aureus	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_446098	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_446089	Escherichia_coli	99.068	429	4	0	1	429	786	358	0	771
ZymoMock_446140	Staphylococcus_aureus	99.332	449	3	0	1	449	794	346	0	813
ZymoMock_446381	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_446485	Staphylococcus_aureus	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_446510	Salmonella_enterica	100	429	0	0	1	429	781	353	0	793
ZymoMock_446579	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_446650	Escherichia_coli	100	429	0	0	1	429	786	358	0	793
ZymoMock_446653	Bacillus_subtilis	99.111	450	4	0	1	450	794	345	0	809
ZymoMock_446751	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_446818	Pseudomonas_aeruginosa	100	429	0	0	1	429	771	343	0	793
ZymoMock_447069	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_447515	Lactobacillus_fermentum	99.301	429	3	0	1	429	812	384	0	776
ZymoMock_447554	Staphylococcus_aureus	98.601	429	6	0	1	429	794	366	0	760
ZymoMock_447701	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_447848	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_447918	Bacillus_subtilis	99.302	430	3	0	1	430	794	365	0	778
ZymoMock_448128	Salmonella_enterica	98.135	429	8	0	1	429	781	353	0	749
ZymoMock_448215	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_448422	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_448485	Enterococcus_faecalis	99.332	449	1	1	1	447	802	354	0	811
ZymoMock_448585	Bacillus_subtilis	98.605	430	6	0	1	430	794	365	0	761
ZymoMock_448745	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_448773	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_449075	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_449153	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_449223	Staphylococcus_aureus	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_449339	Bacillus_subtilis	99.333	450	2	1	1	449	814	365	0	813
ZymoMock_449390	Listeria_monocytogenes	99.068	429	4	0	1	429	794	366	0	771
ZymoMock_449509	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_449559	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_449848	Listeria_monocytogenes	99.301	429	3	0	1	429	794	366	0	776
ZymoMock_449965	Staphylococcus_aureus	99.301	429	3	0	1	429	794	366	0	776
ZymoMock_450062	Bacillus_subtilis	99.302	430	3	0	1	430	794	365	0	778
ZymoMock_450064	Staphylococcus_aureus	99.301	429	3	0	1	429	794	366	0	776
ZymoMock_450206	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_450283	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_450323	Salmonella_enterica	99.534	429	2	0	1	429	781	353	0	782
ZymoMock_450355	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_450435	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_450458	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_450493	Bacillus_subtilis	99.778	450	1	0	1	450	794	345	0	826
ZymoMock_450478	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_450580	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_450609	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_450614	Enterococcus_faecalis	99.534	429	2	0	1	429	802	374	0	782
ZymoMock_450731	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_450759	Staphylococcus_aureus	99.301	429	3	0	1	429	794	366	0	776
ZymoMock_450985	Bacillus_subtilis	99.07	430	4	0	1	430	794	365	0	773
ZymoMock_451064	Staphylococcus_aureus	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_451204	Staphylococcus_aureus	99.301	429	3	0	1	429	794	366	0	776
ZymoMock_451242	Bacillus_subtilis	99.535	430	2	0	1	430	794	365	0	784
ZymoMock_451262	Escherichia_coli	99.555	449	2	0	1	449	786	338	0	819
ZymoMock_451268	Enterococcus_faecalis	100	429	0	0	1	429	802	374	0	793
ZymoMock_451347	Salmonella_enterica	99.534	429	2	0	1	429	781	353	0	782
ZymoMock_451353	Escherichia_coli	99.301	429	3	0	1	429	786	358	0	776
ZymoMock_451761	Bacillus_subtilis	99.778	450	1	0	1	450	794	345	0	826
ZymoMock_451995	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_452115	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_452187	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_452414	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_452458	Staphylococcus_aureus	99.068	429	4	0	1	429	794	366	0	771
ZymoMock_452540	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_452544	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_452548	Listeria_monocytogenes	99.555	449	2	0	1	449	794	346	0	819
ZymoMock_452597	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_453112	Staphylococcus_aureus	99.767	430	0	1	1	430	794	366	0	787
ZymoMock_453220	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_453283	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_453298	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_453327	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_453417	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_453635	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_453741	Listeria_monocytogenes	99.301	429	3	0	1	429	794	366	0	776
ZymoMock_453805	Listeria_monocytogenes	99.555	449	2	0	1	449	794	346	0	819
ZymoMock_453829	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_454453	Staphylococcus_aureus	99.555	449	2	0	1	449	794	346	0	819
ZymoMock_454593	Enterococcus_faecalis	100	429	0	0	1	429	802	374	0	793
ZymoMock_454802	Bacillus_subtilis	98.832	428	5	0	1	428	794	367	0	763
ZymoMock_454816	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_454958	Listeria_monocytogenes	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_454992	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_455027	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_455217	Staphylococcus_aureus	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_455284	Staphylococcus_aureus	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_455321	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_455388	Listeria_monocytogenes	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_455559	Bacillus_subtilis	98.837	430	5	0	1	430	794	365	0	767
ZymoMock_455697	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_456003	Listeria_monocytogenes	99.301	429	3	0	1	429	794	366	0	776
ZymoMock_456039	Bacillus_subtilis	99.556	450	2	0	1	450	794	345	0	821
ZymoMock_456114	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_456131	Staphylococcus_aureus	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_456129	Bacillus_subtilis	99.535	430	2	0	1	430	794	365	0	784
ZymoMock_456159	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_456367	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_456377	Staphylococcus_aureus	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_456463	Staphylococcus_aureus	99.301	429	3	0	1	429	794	366	0	776
ZymoMock_456798	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_456799	Staphylococcus_aureus	99.301	429	3	0	1	429	794	366	0	776
ZymoMock_456918	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_456948	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_456984	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_456995	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_457019	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_457005	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_457052	Escherichia_coli	99.767	429	1	0	1	429	786	358	0	787
ZymoMock_457081	Escherichia_coli	99.767	429	1	0	1	429	786	358	0	787
ZymoMock_457090	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_457108	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_457157	Pseudomonas_aeruginosa	99.777	449	1	0	1	449	771	323	0	824
ZymoMock_457229	Staphylococcus_aureus	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_457370	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_457419	Enterococcus_faecalis	99.534	429	2	0	1	429	802	374	0	782
ZymoMock_457503	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_457536	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_457745	Staphylococcus_aureus	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_457792	Bacillus_subtilis	99.556	450	2	0	1	450	794	345	0	821
ZymoMock_457836	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_457843	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_454041	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_457893	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_458027	Enterococcus_faecalis	100	429	0	0	1	429	802	374	0	793
ZymoMock_458237	Staphylococcus_aureus	98.601	429	6	0	1	429	794	366	0	760
ZymoMock_458252	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_458259	Bacillus_subtilis	99.535	430	2	0	1	430	794	365	0	784
ZymoMock_458302	Enterococcus_faecalis	100	429	0	0	1	429	802	374	0	793
ZymoMock_458384	Enterococcus_faecalis	99.301	429	3	0	1	429	802	374	0	776
ZymoMock_458567	Listeria_monocytogenes	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_458566	Staphylococcus_aureus	99.068	429	4	0	1	429	794	366	0	771
ZymoMock_458609	Pseudomonas_aeruginosa	99.767	429	1	0	1	429	771	343	0	787
ZymoMock_458688	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_458736	Staphylococcus_aureus	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_458766	Escherichia_coli	99.301	429	3	0	1	429	786	358	0	776
ZymoMock_458950	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_458945	Staphylococcus_aureus	99.068	429	4	0	1	429	794	366	0	771
ZymoMock_459166	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_459203	Listeria_monocytogenes	100	427	0	0	1	427	794	368	0	789
ZymoMock_459305	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_459306	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_459517	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_459550	Staphylococcus_aureus	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_459616	Bacillus_subtilis	99.535	430	2	0	1	430	794	365	0	784
ZymoMock_459671	Bacillus_subtilis	98.605	430	6	0	1	430	794	365	0	761
ZymoMock_459956	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_460045	Salmonella_enterica	99.301	429	3	0	1	429	781	353	0	776
ZymoMock_460105	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_460109	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_460221	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_460317	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_460335	Listeria_monocytogenes	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_460693	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_460714	Staphylococcus_aureus	99.301	429	3	0	1	429	794	366	0	776
ZymoMock_460858	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_460950	Bacillus_subtilis	99.07	430	4	0	1	430	794	365	0	773
ZymoMock_460941	Enterococcus_faecalis	98.834	429	5	0	1	429	802	374	0	765
ZymoMock_461282	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_461842	Listeria_monocytogenes	99.301	429	3	0	1	429	794	366	0	776
ZymoMock_461965	Staphylococcus_aureus	99.068	429	4	0	1	429	794	366	0	771
ZymoMock_462031	Staphylococcus_aureus	99.301	429	3	0	1	429	794	366	0	776
ZymoMock_462106	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_462223	Enterococcus_faecalis	99.068	429	4	0	1	429	802	374	0	771
ZymoMock_462271	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_462647	Enterococcus_faecalis	98.834	429	5	0	1	429	802	374	0	765
ZymoMock_462696	Salmonella_enterica	98.834	429	5	0	1	429	781	353	0	765
ZymoMock_462758	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_463154	Bacillus_subtilis	99.535	430	2	0	1	430	794	365	0	784
ZymoMock_463191	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_463200	Lactobacillus_fermentum	99.767	429	1	0	1	429	812	384	0	787
ZymoMock_463220	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_463272	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_463359	Staphylococcus_aureus	99.068	429	4	0	1	429	794	366	0	771
ZymoMock_463379	Bacillus_subtilis	99.535	430	2	0	1	430	794	365	0	784
ZymoMock_463390	Listeria_monocytogenes	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_463377	Listeria_monocytogenes	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_463415	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_463495	Bacillus_subtilis	99.07	430	4	0	1	430	794	365	0	773
ZymoMock_463815	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_463860	Bacillus_subtilis	99.302	430	3	0	1	430	794	365	0	778
ZymoMock_464007	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_464022	Salmonella_enterica	99.301	429	3	0	1	429	781	353	0	776
ZymoMock_464390	Pseudomonas_aeruginosa	99.534	429	2	0	1	429	771	343	0	782
ZymoMock_464538	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_464572	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
